invoice_id,approver,approval_status,approval_date
INV0011149,EMP0001,Approved,2025-08-27 07:53:42.838248
INV0011150,EMP0042,Approved,2025-11-07 07:53:42.838248
INV0011151,EMP0103,Approved,2024-07-23 07:53:42.838248
INV0011152,EMP0096,Approved,2024-10-13 07:53:42.838248
INV0011153,EMP0075,Approved,2024-07-17 07:53:42.838248
INV0011154,EMP0053,Approved,2026-04-07 07:53:42.838248
INV0011155,EMP0072,Approved,2025-07-01 07:53:42.838248
INV0011156,EMP0084,Approved,2025-12-15 07:53:42.838248
INV0011157,EMP0030,Approved,2024-08-01 07:53:42.838248
INV0011158,EMP0026,Approved,2026-01-18 07:53:42.838248
INV0011159,EMP0092,Approved,2025-08-18 07:53:42.838248
INV0011160,EMP0082,Approved,2025-07-01 07:53:42.838248
INV0011161,EMP0088,Approved,2024-12-26 07:53:42.838248
INV0011162,EMP0089,Approved,2025-04-03 07:53:42.838248
INV0011163,EMP0017,Approved,2026-05-10 07:53:42.838248
INV0011164,EMP0075,Approved,2025-03-04 07:53:42.838248
INV0011165,EMP0080,Approved,2026-03-26 07:53:42.838248
INV0011166,EMP0027,Approved,2026-05-08 07:53:42.838248
INV0011167,EMP0095,Approved,2025-10-13 07:53:42.838248
INV0011168,EMP0069,Approved,2024-11-23 07:53:42.838248
INV0011169,EMP0021,Approved,2025-04-09 07:53:42.838248
INV0011170,EMP0058,Approved,2024-09-14 07:53:42.838248
INV0011171,EMP0022,Approved,2024-09-04 07:53:42.838248
INV0011172,EMP0052,Approved,2026-06-15 07:53:42.838248
INV0011173,EMP0065,Approved,2024-10-19 07:53:42.838248
INV0011174,EMP0067,Approved,2024-12-19 07:53:42.838248
INV0011175,EMP0082,Approved,2025-07-24 07:53:42.838248
INV0011176,EMP0002,Approved,2026-01-24 07:53:42.838248
INV0011177,EMP0106,Approved,2024-09-07 07:53:42.838248
INV0011178,EMP0072,Approved,2026-03-31 07:53:42.838248
INV0011179,EMP0086,Approved,2024-10-18 07:53:42.838248
INV0011180,EMP0083,Approved,2024-12-03 07:53:42.838248
INV0011181,EMP0095,Approved,2026-01-17 07:53:42.838248
INV0011182,EMP0060,Approved,2024-08-06 07:53:42.838248
INV0011183,EMP0011,Approved,2024-12-10 07:53:42.838248
INV0011184,EMP0119,Approved,2025-03-27 07:53:42.838248
INV0011185,EMP0117,Approved,2025-02-03 07:53:42.838248
INV0011186,EMP0090,Approved,2025-01-06 07:53:42.838248
INV0011187,EMP0006,Approved,2024-09-27 07:53:42.838248
INV0011188,EMP0022,Approved,2025-05-10 07:53:42.838248
INV0011189,EMP0102,Approved,2025-01-14 07:53:42.838248
INV0011190,EMP0068,Approved,2024-07-23 07:53:42.838248
INV0011191,EMP0094,Approved,2026-06-19 07:53:42.838248
INV0011192,EMP0115,Approved,2025-01-01 07:53:42.838248
INV0011193,EMP0044,Approved,2024-10-19 07:53:42.838248
INV0011194,EMP0118,Approved,2026-01-06 07:53:42.838248
INV0011195,EMP0051,Approved,2024-08-14 07:53:42.838248
INV0011196,EMP0099,Approved,2025-05-17 07:53:42.838248
INV0011197,EMP0089,Approved,2025-12-29 07:53:42.838248
INV0011198,EMP0005,Approved,2024-10-18 07:53:42.838248
INV0011199,EMP0073,Approved,2025-02-14 07:53:42.838248
INV0011200,EMP0067,Approved,2025-11-07 07:53:42.838248
INV0011201,EMP0075,Approved,2024-12-08 07:53:42.838248
INV0011202,EMP0120,Approved,2025-08-21 07:53:42.838248
INV0011203,EMP0059,Approved,2026-06-20 07:53:42.838248
INV0011204,EMP0016,Approved,2024-09-04 07:53:42.838248
INV0011205,EMP0053,Approved,2024-08-13 07:53:42.838248
INV0011206,EMP0115,Approved,2026-03-09 07:53:42.838248
INV0011207,EMP0033,Approved,2025-03-08 07:53:42.838248
INV0011208,EMP0029,Approved,2025-09-06 07:53:42.838248
INV0011209,EMP0031,Approved,2024-09-18 07:53:42.838248
INV0011210,EMP0095,Approved,2025-01-26 07:53:42.838248
INV0011211,EMP0083,Approved,2026-01-16 07:53:42.838248
INV0011212,EMP0041,Approved,2024-07-19 07:53:42.838248
INV0011213,EMP0047,Approved,2025-10-28 07:53:42.838248
INV0011214,EMP0116,Approved,2026-03-20 07:53:42.838248
INV0011215,EMP0103,Approved,2024-08-08 07:53:42.838248
INV0011216,EMP0056,Approved,2024-10-15 07:53:42.838248
INV0011217,EMP0072,Approved,2025-03-15 07:53:42.838248
INV0011218,EMP0030,Approved,2025-06-15 07:53:42.838248
INV0011219,EMP0038,Approved,2024-08-04 07:53:42.838248
INV0011220,EMP0086,Approved,2025-02-15 07:53:42.838248
INV0011221,EMP0079,Approved,2024-10-08 07:53:42.838248
INV0011222,EMP0023,Approved,2024-08-13 07:53:42.838248
INV0011223,EMP0019,Approved,2024-12-31 07:53:42.838248
INV0011224,EMP0031,Approved,2024-10-12 07:53:42.838248
INV0011225,EMP0063,Approved,2025-02-03 07:53:42.838248
INV0011226,EMP0043,Approved,2025-08-02 07:53:42.838248
INV0011227,EMP0017,Approved,2025-12-12 07:53:42.838248
INV0011228,EMP0030,Approved,2024-09-24 07:53:42.838248
INV0011229,EMP0021,Approved,2025-11-28 07:53:42.838248
INV0011230,EMP0080,Approved,2025-01-15 07:53:42.838248
INV0011231,EMP0021,Approved,2024-08-03 07:53:42.838248
INV0011232,EMP0087,Approved,2025-05-28 07:53:42.838248
INV0011233,EMP0073,Approved,2025-08-30 07:53:42.838248
INV0011234,EMP0033,Approved,2025-11-28 07:53:42.838248
INV0011235,EMP0052,Approved,2026-02-12 07:53:42.838248
INV0011236,EMP0067,Approved,2026-01-20 07:53:42.838248
INV0011237,EMP0017,Approved,2025-11-06 07:53:42.838248
INV0011238,EMP0027,Approved,2025-10-17 07:53:42.838248
INV0011239,EMP0055,Approved,2025-05-18 07:53:42.838248
INV0011240,EMP0099,Approved,2025-08-29 07:53:42.838248
INV0011241,EMP0079,Approved,2024-12-04 07:53:42.838248
INV0011242,EMP0071,Approved,2025-05-13 07:53:42.838248
INV0011243,EMP0108,Approved,2024-11-20 07:53:42.838248
INV0011244,EMP0058,Approved,2025-07-13 07:53:42.838248
INV0011245,EMP0077,Approved,2024-10-12 07:53:42.838248
INV0011246,EMP0022,Approved,2024-07-24 07:53:42.838248
INV0011247,EMP0023,Approved,2025-06-24 07:53:42.838248
INV0011248,EMP0058,Approved,2025-02-13 07:53:42.838248
INV0011249,EMP0110,Approved,2024-10-01 07:53:42.838248
INV0011250,EMP0008,Approved,2026-05-20 07:53:42.838248
INV0011251,EMP0001,Approved,2026-02-26 07:53:42.838248
INV0011252,EMP0106,Approved,2025-05-17 07:53:42.838248
INV0011253,EMP0004,Approved,2025-11-06 07:53:42.838248
INV0011254,EMP0084,Approved,2025-07-28 07:53:42.838248
INV0011255,EMP0008,Approved,2025-02-07 07:53:42.838248
INV0011256,EMP0039,Approved,2025-09-12 07:53:42.838248
INV0011257,EMP0047,Approved,2025-05-28 07:53:42.838248
INV0011258,EMP0072,Approved,2025-02-24 07:53:42.838248
INV0011259,EMP0100,Approved,2025-11-02 07:53:42.838248
INV0011260,EMP0019,Approved,2024-09-27 07:53:42.838248
INV0011261,EMP0006,Approved,2026-03-18 07:53:42.838248
INV0011262,EMP0071,Approved,2026-01-30 07:53:42.838248
INV0011263,EMP0009,Approved,2026-06-02 07:53:42.838248
INV0011264,EMP0067,Approved,2025-04-11 07:53:42.838248
INV0011265,EMP0113,Approved,2026-06-17 07:53:42.838248
INV0011266,EMP0010,Approved,2026-02-27 07:53:42.838248
INV0011267,EMP0014,Approved,2025-07-03 07:53:42.838248
INV0011268,EMP0084,Approved,2025-08-04 07:53:42.838248
INV0011269,EMP0102,Approved,2024-11-20 07:53:42.838248
INV0011270,EMP0055,Approved,2024-10-25 07:53:42.838248
INV0011271,EMP0113,Approved,2025-06-01 07:53:42.838248
INV0011272,EMP0085,Approved,2026-02-24 07:53:42.838248
INV0011273,EMP0100,Approved,2024-12-30 07:53:42.838248
INV0011274,EMP0117,Approved,2026-01-13 07:53:42.838248
INV0011275,EMP0012,Approved,2026-06-28 07:53:42.838248
INV0011276,EMP0071,Approved,2026-03-22 07:53:42.838248
INV0011277,EMP0114,Approved,2025-09-05 07:53:42.838248
INV0011278,EMP0029,Approved,2025-11-11 07:53:42.838248
INV0011279,EMP0106,Approved,2025-12-17 07:53:42.838248
INV0011280,EMP0048,Approved,2024-11-15 07:53:42.838248
INV0011281,EMP0115,Approved,2025-10-26 07:53:42.838248
INV0011282,EMP0113,Approved,2024-09-07 07:53:42.838248
INV0011283,EMP0117,Approved,2025-12-03 07:53:42.838248
INV0011284,EMP0074,Approved,2025-04-10 07:53:42.838248
INV0011285,EMP0078,Approved,2025-10-19 07:53:42.838248
INV0011286,EMP0035,Approved,2024-08-02 07:53:42.838248
INV0011287,EMP0109,Approved,2025-03-02 07:53:42.838248
INV0011288,EMP0001,Approved,2026-05-13 07:53:42.838248
INV0011289,EMP0110,Approved,2026-02-07 07:53:42.838248
INV0011290,EMP0093,Approved,2026-02-14 07:53:42.838248
INV0011291,EMP0021,Approved,2025-11-23 07:53:42.838248
INV0011292,EMP0119,Approved,2026-04-04 07:53:42.838248
INV0011293,EMP0099,Approved,2024-10-04 07:53:42.838248
INV0011294,EMP0049,Approved,2025-05-12 07:53:42.838248
INV0011295,EMP0113,Approved,2024-08-29 07:53:42.838248
INV0011296,EMP0008,Approved,2026-02-13 07:53:42.838248
INV0011297,EMP0026,Approved,2025-01-31 07:53:42.838248
INV0011298,EMP0114,Approved,2026-03-23 07:53:42.838248
INV0011299,EMP0063,Approved,2025-01-27 07:53:42.838248
INV0011300,EMP0030,Approved,2025-03-01 07:53:42.838248
INV0011301,EMP0008,Approved,2026-01-13 07:53:42.838248
INV0011302,EMP0018,Approved,2025-12-13 07:53:42.838248
INV0011303,EMP0090,Approved,2025-04-11 07:53:42.838248
INV0011304,EMP0010,Approved,2024-08-18 07:53:42.838248
INV0011305,EMP0112,Approved,2024-12-17 07:53:42.838248
INV0011306,EMP0015,Approved,2025-02-23 07:53:42.838248
INV0011307,EMP0095,Approved,2025-09-02 07:53:42.838248
INV0011308,EMP0086,Approved,2025-04-15 07:53:42.838248
INV0011309,EMP0034,Approved,2025-01-16 07:53:42.838248
INV0011310,EMP0097,Approved,2024-07-18 07:53:42.838248
INV0011311,EMP0039,Approved,2024-09-14 07:53:42.838248
INV0011312,EMP0079,Approved,2025-01-29 07:53:42.838248
INV0011313,EMP0055,Approved,2026-06-11 07:53:42.838248
INV0011314,EMP0004,Approved,2024-07-23 07:53:42.838248
INV0011315,EMP0089,Approved,2025-06-10 07:53:42.838248
INV0011316,EMP0088,Approved,2025-02-07 07:53:42.838248
INV0011317,EMP0120,Approved,2024-07-11 07:53:42.838248
INV0011318,EMP0018,Approved,2024-07-30 07:53:42.838248
INV0011319,EMP0112,Approved,2026-01-21 07:53:42.838248
INV0011320,EMP0028,Approved,2025-07-29 07:53:42.838248
INV0011321,EMP0045,Approved,2025-05-03 07:53:42.838248
INV0011322,EMP0048,Approved,2025-10-16 07:53:42.838248
INV0011323,EMP0078,Approved,2026-03-08 07:53:42.838248
INV0011324,EMP0043,Approved,2026-03-27 07:53:42.838248
INV0011325,EMP0099,Approved,2024-07-12 07:53:42.838248
INV0011326,EMP0102,Approved,2025-12-24 07:53:42.838248
INV0011327,EMP0067,Approved,2024-11-10 07:53:42.838248
INV0011328,EMP0013,Approved,2024-11-07 07:53:42.838248
INV0011329,EMP0059,Approved,2024-07-11 07:53:42.838248
INV0011330,EMP0081,Approved,2026-02-22 07:53:42.838248
INV0011331,EMP0118,Approved,2025-08-06 07:53:42.838248
INV0011332,EMP0034,Approved,2025-03-06 07:53:42.838248
INV0011333,EMP0046,Approved,2026-06-10 07:53:42.838248
INV0011334,EMP0117,Approved,2025-01-31 07:53:42.838248
INV0011335,EMP0041,Approved,2026-02-24 07:53:42.838248
INV0011336,EMP0024,Approved,2026-02-20 07:53:42.838248
INV0011337,EMP0035,Approved,2026-04-02 07:53:42.838248
INV0011338,EMP0065,Approved,2025-08-10 07:53:42.838248
INV0011339,EMP0117,Approved,2026-01-14 07:53:42.838248
INV0011340,EMP0113,Approved,2025-05-12 07:53:42.838248
INV0011341,EMP0091,Approved,2024-10-01 07:53:42.838248
INV0011342,EMP0040,Approved,2025-09-17 07:53:42.838248
INV0011343,EMP0001,Approved,2025-03-30 07:53:42.838248
INV0011344,EMP0088,Approved,2025-03-16 07:53:42.838248
INV0011345,EMP0025,Approved,2024-08-29 07:53:42.838248
INV0011346,EMP0078,Approved,2026-03-12 07:53:42.838248
INV0011347,EMP0080,Approved,2025-04-18 07:53:42.838248
INV0011348,EMP0022,Approved,2025-03-21 07:53:42.838248
INV0011349,EMP0118,Approved,2024-11-07 07:53:42.838248
INV0011350,EMP0038,Approved,2025-03-16 07:53:42.838248
INV0011351,EMP0073,Approved,2024-10-01 07:53:42.838248
INV0011352,EMP0026,Approved,2025-12-26 07:53:42.838248
INV0011353,EMP0001,Approved,2025-05-30 07:53:42.838248
INV0011354,EMP0078,Approved,2026-05-18 07:53:42.838248
INV0011355,EMP0016,Approved,2026-06-19 07:53:42.838248
INV0011356,EMP0105,Approved,2025-06-11 07:53:42.838248
INV0011357,EMP0046,Approved,2024-11-30 07:53:42.838248
INV0011358,EMP0059,Approved,2024-12-09 07:53:42.838248
INV0011359,EMP0041,Approved,2025-01-18 07:53:42.838248
INV0011360,EMP0118,Approved,2026-05-20 07:53:42.838248
INV0011361,EMP0021,Approved,2024-09-17 07:53:42.838248
INV0011362,EMP0082,Approved,2025-02-02 07:53:42.838248
INV0011363,EMP0006,Approved,2025-03-10 07:53:42.838248
INV0011364,EMP0083,Approved,2025-09-04 07:53:42.838248
INV0011365,EMP0042,Approved,2024-08-08 07:53:42.838248
INV0011366,EMP0051,Approved,2025-06-03 07:53:42.838248
INV0011367,EMP0017,Approved,2026-02-17 07:53:42.838248
INV0011368,EMP0039,Approved,2025-04-25 07:53:42.838248
INV0011369,EMP0077,Approved,2025-08-27 07:53:42.838248
INV0011370,EMP0099,Approved,2025-10-04 07:53:42.838248
INV0011371,EMP0064,Approved,2024-09-01 07:53:42.838248
INV0011372,EMP0004,Approved,2024-09-06 07:53:42.838248
INV0011373,EMP0064,Approved,2024-11-27 07:53:42.838248
INV0011374,EMP0081,Approved,2026-04-29 07:53:42.838248
INV0011375,EMP0089,Approved,2024-11-28 07:53:42.838248
INV0011376,EMP0043,Approved,2024-10-10 07:53:42.838248
INV0011377,EMP0086,Approved,2024-12-11 07:53:42.838248
INV0011378,EMP0098,Approved,2026-05-08 07:53:42.838248
INV0011379,EMP0093,Approved,2025-12-16 07:53:42.838248
INV0011380,EMP0040,Approved,2026-03-11 07:53:42.838248
INV0011381,EMP0044,Approved,2024-07-10 07:53:42.838248
INV0011382,EMP0119,Approved,2025-08-13 07:53:42.838248
INV0011383,EMP0033,Approved,2024-08-12 07:53:42.838248
INV0011384,EMP0056,Approved,2025-06-28 07:53:42.838248
INV0011385,EMP0070,Approved,2024-09-18 07:53:42.838248
INV0011386,EMP0090,Approved,2025-04-03 07:53:42.838248
INV0011387,EMP0119,Approved,2024-11-25 07:53:42.838248
INV0011388,EMP0002,Approved,2025-02-26 07:53:42.838248
INV0011389,EMP0051,Approved,2026-04-22 07:53:42.838248
INV0011390,EMP0074,Approved,2025-09-03 07:53:42.838248
INV0011391,EMP0046,Approved,2024-12-19 07:53:42.838248
INV0011392,EMP0113,Approved,2025-06-26 07:53:42.838248
INV0011393,EMP0068,Approved,2024-07-26 07:53:42.838248
INV0011394,EMP0098,Approved,2025-05-06 07:53:42.838248
INV0011395,EMP0005,Approved,2024-12-19 07:53:42.838248
INV0011396,EMP0038,Approved,2026-02-02 07:53:42.838248
INV0011397,EMP0107,Approved,2026-01-24 07:53:42.838248
INV0011398,EMP0027,Approved,2024-10-26 07:53:42.838248
INV0011399,EMP0097,Approved,2024-11-04 07:53:42.838248
INV0011400,EMP0073,Approved,2024-09-18 07:53:42.838248
INV0011401,EMP0031,Approved,2026-04-16 07:53:42.838248
INV0011402,EMP0009,Approved,2025-06-28 07:53:42.838248
INV0011403,EMP0093,Approved,2025-04-28 07:53:42.838248
INV0011404,EMP0069,Approved,2024-11-03 07:53:42.838248
INV0011405,EMP0102,Approved,2024-09-09 07:53:42.838248
INV0011406,EMP0111,Approved,2026-03-17 07:53:42.838248
INV0011407,EMP0014,Approved,2025-02-18 07:53:42.838248
INV0011408,EMP0017,Approved,2025-04-05 07:53:42.838248
INV0011409,EMP0017,Approved,2025-08-31 07:53:42.838248
INV0011410,EMP0031,Approved,2024-09-02 07:53:42.838248
INV0011411,EMP0105,Approved,2024-11-16 07:53:42.838248
INV0011412,EMP0107,Approved,2025-12-25 07:53:42.838248
INV0011413,EMP0052,Approved,2025-10-21 07:53:42.838248
INV0011414,EMP0068,Approved,2024-08-08 07:53:42.838248
INV0011415,EMP0003,Approved,2025-01-04 07:53:42.838248
INV0011416,EMP0028,Approved,2024-11-16 07:53:42.838248
INV0011417,EMP0069,Approved,2024-09-17 07:53:42.838248
INV0011418,EMP0053,Approved,2024-10-08 07:53:42.838248
INV0011419,EMP0064,Approved,2024-08-08 07:53:42.838248
INV0011420,EMP0045,Approved,2026-01-05 07:53:42.838248
INV0011421,EMP0109,Approved,2024-07-20 07:53:42.838248
INV0011422,EMP0099,Approved,2025-09-21 07:53:42.838248
INV0011423,EMP0053,Approved,2025-06-06 07:53:42.838248
INV0011424,EMP0083,Approved,2025-03-30 07:53:42.838248
INV0011425,EMP0057,Approved,2025-08-03 07:53:42.838248
INV0011426,EMP0021,Approved,2025-05-17 07:53:42.838248
INV0011427,EMP0046,Approved,2024-12-03 07:53:42.838248
INV0011428,EMP0066,Approved,2025-09-11 07:53:42.838248
INV0011429,EMP0044,Approved,2026-04-19 07:53:42.838248
INV0011430,EMP0116,Approved,2025-08-05 07:53:42.838248
INV0011431,EMP0054,Approved,2024-10-26 07:53:42.838248
INV0011432,EMP0041,Approved,2025-06-14 07:53:42.838248
INV0011433,EMP0094,Approved,2024-07-16 07:53:42.838248
INV0011434,EMP0048,Approved,2025-12-02 07:53:42.838248
INV0011435,EMP0003,Approved,2025-05-21 07:53:42.838248
INV0011436,EMP0035,Approved,2024-12-08 07:53:42.838248
INV0011437,EMP0106,Approved,2025-03-06 07:53:42.838248
INV0011438,EMP0061,Approved,2026-01-31 07:53:42.838248
INV0011439,EMP0073,Approved,2024-10-02 07:53:42.838248
INV0011440,EMP0065,Approved,2025-09-01 07:53:42.838248
INV0011441,EMP0018,Approved,2024-12-29 07:53:42.838248
INV0011442,EMP0071,Approved,2025-05-30 07:53:42.838248
INV0011443,EMP0086,Approved,2026-06-04 07:53:42.838248
INV0011444,EMP0077,Approved,2025-10-21 07:53:42.838248
INV0011445,EMP0106,Approved,2025-08-16 07:53:42.838248
INV0011446,EMP0001,Approved,2024-07-12 07:53:42.838248
INV0011447,EMP0026,Approved,2025-08-14 07:53:42.838248
INV0011448,EMP0060,Approved,2026-06-29 07:53:42.838248
INV0011449,EMP0076,Approved,2025-07-03 07:53:42.838248
INV0011450,EMP0013,Approved,2024-12-12 07:53:42.838248
INV0011451,EMP0033,Approved,2025-04-17 07:53:42.838248
INV0011452,EMP0080,Approved,2026-04-06 07:53:42.838248
INV0011453,EMP0005,Approved,2025-08-31 07:53:42.838248
INV0011454,EMP0078,Approved,2025-10-04 07:53:42.838248
INV0011455,EMP0025,Approved,2025-04-11 07:53:42.838248
INV0011456,EMP0071,Approved,2025-11-05 07:53:42.838248
INV0011457,EMP0041,Approved,2024-09-29 07:53:42.838248
INV0011458,EMP0113,Approved,2026-02-21 07:53:42.838248
INV0011459,EMP0029,Approved,2026-04-24 07:53:42.838248
INV0011460,EMP0042,Approved,2025-07-14 07:53:42.838248
INV0011461,EMP0045,Approved,2024-08-15 07:53:42.838248
INV0011462,EMP0065,Approved,2024-10-28 07:53:42.838248
INV0011463,EMP0017,Approved,2025-05-15 07:53:42.838248
INV0011464,EMP0044,Approved,2026-02-08 07:53:42.838248
INV0011465,EMP0047,Approved,2025-05-13 07:53:42.838248
INV0011466,EMP0048,Approved,2024-11-14 07:53:42.838248
INV0011467,EMP0080,Approved,2025-05-25 07:53:42.838248
INV0011468,EMP0096,Approved,2025-02-08 07:53:42.838248
INV0011469,EMP0022,Approved,2024-09-01 07:53:42.838248
INV0011470,EMP0019,Approved,2025-09-11 07:53:42.838248
INV0011471,EMP0047,Approved,2026-01-20 07:53:42.838248
INV0011472,EMP0069,Approved,2024-10-30 07:53:42.838248
INV0011473,EMP0009,Approved,2024-10-05 07:53:42.838248
INV0011474,EMP0105,Approved,2026-04-22 07:53:42.838248
INV0011475,EMP0083,Approved,2025-03-24 07:53:42.838248
INV0011476,EMP0096,Approved,2024-12-23 07:53:42.838248
INV0011477,EMP0080,Approved,2025-03-28 07:53:42.838248
INV0011478,EMP0028,Approved,2024-07-26 07:53:42.838248
INV0011479,EMP0002,Approved,2026-05-15 07:53:42.838248
INV0011480,EMP0062,Approved,2025-04-24 07:53:42.838248
INV0011481,EMP0111,Approved,2024-11-12 07:53:42.838248
INV0011482,EMP0105,Approved,2026-05-26 07:53:42.838248
INV0011483,EMP0109,Approved,2025-01-25 07:53:42.838248
INV0011484,EMP0089,Approved,2026-01-23 07:53:42.838248
INV0011485,EMP0047,Approved,2026-01-03 07:53:42.838248
INV0011486,EMP0095,Approved,2025-10-26 07:53:42.838248
INV0011487,EMP0036,Approved,2024-07-11 07:53:42.838248
INV0011488,EMP0032,Approved,2025-03-05 07:53:42.838248
INV0011489,EMP0001,Approved,2025-02-24 07:53:42.838248
INV0011490,EMP0073,Approved,2026-06-02 07:53:42.838248
INV0011491,EMP0041,Approved,2025-12-03 07:53:42.838248
INV0011492,EMP0044,Approved,2025-01-08 07:53:42.838248
INV0011493,EMP0015,Approved,2025-12-31 07:53:42.838248
INV0011494,EMP0112,Approved,2025-04-18 07:53:42.838248
INV0011495,EMP0031,Approved,2026-01-09 07:53:42.838248
INV0011496,EMP0038,Approved,2025-08-27 07:53:42.838248
INV0011497,EMP0081,Approved,2025-03-31 07:53:42.838248
INV0011498,EMP0034,Approved,2025-06-29 07:53:42.838248
INV0011499,EMP0027,Approved,2024-10-20 07:53:42.838248
INV0011500,EMP0044,Approved,2025-01-11 07:53:42.838248
INV0011501,EMP0068,Approved,2024-12-20 07:53:42.838248
INV0011502,EMP0113,Approved,2025-05-23 07:53:42.838248
INV0011503,EMP0066,Approved,2026-05-12 07:53:42.838248
INV0011504,EMP0065,Approved,2024-10-01 07:53:42.838248
INV0011505,EMP0032,Approved,2025-03-19 07:53:42.838248
INV0011506,EMP0044,Approved,2024-11-07 07:53:42.838248
INV0011507,EMP0105,Approved,2024-08-30 07:53:42.838248
INV0011508,EMP0038,Approved,2026-03-26 07:53:42.838248
INV0011509,EMP0106,Approved,2025-09-16 07:53:42.838248
INV0011510,EMP0075,Approved,2025-03-11 07:53:42.838248
INV0011511,EMP0069,Approved,2024-12-01 07:53:42.838248
INV0011512,EMP0078,Approved,2026-07-09 07:53:42.838248
INV0011513,EMP0076,Approved,2025-08-07 07:53:42.838248
INV0011514,EMP0115,Approved,2024-09-06 07:53:42.838248
INV0011515,EMP0114,Approved,2024-12-23 07:53:42.838248
INV0011516,EMP0092,Approved,2026-06-24 07:53:42.838248
INV0011517,EMP0097,Approved,2024-10-24 07:53:42.838248
INV0011518,EMP0051,Approved,2026-01-23 07:53:42.838248
INV0011519,EMP0029,Approved,2024-09-29 07:53:42.838248
INV0011520,EMP0084,Approved,2025-04-17 07:53:42.838248
INV0011521,EMP0044,Approved,2024-07-22 07:53:42.838248
INV0011522,EMP0117,Approved,2025-05-09 07:53:42.838248
INV0011523,EMP0049,Approved,2024-11-05 07:53:42.838248
INV0011524,EMP0045,Approved,2024-10-26 07:53:42.838248
INV0011525,EMP0092,Approved,2024-10-18 07:53:42.838248
INV0011526,EMP0077,Approved,2026-05-07 07:53:42.838248
INV0011527,EMP0106,Approved,2024-08-24 07:53:42.838248
INV0011528,EMP0003,Approved,2026-04-15 07:53:42.838248
INV0011529,EMP0078,Approved,2024-12-15 07:53:42.838248
INV0011530,EMP0036,Approved,2026-06-09 07:53:42.838248
INV0011531,EMP0109,Approved,2025-12-10 07:53:42.838248
INV0011532,EMP0048,Approved,2024-10-17 07:53:42.838248
INV0011533,EMP0100,Approved,2026-04-21 07:53:42.838248
INV0011534,EMP0093,Approved,2025-12-27 07:53:42.838248
INV0011535,EMP0025,Approved,2025-07-17 07:53:42.838248
INV0011536,EMP0083,Approved,2026-04-13 07:53:42.838248
INV0011537,EMP0091,Approved,2024-09-25 07:53:42.838248
INV0011538,EMP0100,Approved,2025-09-30 07:53:42.838248
INV0011539,EMP0076,Approved,2025-02-22 07:53:42.838248
INV0011540,EMP0063,Approved,2026-01-02 07:53:42.838248
INV0011541,EMP0023,Approved,2026-07-02 07:53:42.838248
INV0011542,EMP0018,Approved,2024-08-01 07:53:42.838248
INV0011543,EMP0081,Approved,2024-12-26 07:53:42.838248
INV0011544,EMP0009,Approved,2026-06-01 07:53:42.838248
INV0011545,EMP0068,Approved,2025-12-26 07:53:42.838248
INV0011546,EMP0012,Approved,2025-11-03 07:53:42.838248
INV0011547,EMP0043,Approved,2025-10-31 07:53:42.838248
INV0011548,EMP0068,Approved,2025-02-26 07:53:42.838248
INV0011549,EMP0004,Approved,2024-10-31 07:53:42.838248
INV0011550,EMP0027,Approved,2024-10-25 07:53:42.838248
INV0011551,EMP0039,Approved,2024-08-06 07:53:42.838248
INV0011552,EMP0100,Approved,2026-06-15 07:53:42.838248
INV0011553,EMP0105,Approved,2024-10-30 07:53:42.838248
INV0011554,EMP0073,Approved,2024-12-14 07:53:42.838248
INV0011555,EMP0003,Approved,2025-02-01 07:53:42.838248
INV0011556,EMP0028,Approved,2025-03-23 07:53:42.838248
INV0011557,EMP0024,Approved,2025-11-23 07:53:42.838248
INV0011558,EMP0013,Approved,2026-01-08 07:53:42.838248
INV0011559,EMP0031,Approved,2025-11-17 07:53:42.838248
INV0011560,EMP0071,Approved,2025-02-26 07:53:42.838248
INV0011561,EMP0013,Approved,2025-10-10 07:53:42.838248
INV0011562,EMP0114,Approved,2026-02-02 07:53:42.838248
INV0011563,EMP0030,Approved,2024-07-16 07:53:42.838248
INV0011564,EMP0100,Approved,2025-04-28 07:53:42.838248
INV0011565,EMP0049,Approved,2024-07-24 07:53:42.838248
INV0011566,EMP0086,Approved,2025-07-19 07:53:42.838248
INV0011567,EMP0003,Approved,2025-10-28 07:53:42.838248
INV0011568,EMP0038,Approved,2024-08-10 07:53:42.838248
INV0011569,EMP0040,Approved,2024-12-29 07:53:42.838248
INV0011570,EMP0101,Approved,2026-05-25 07:53:42.838248
INV0011571,EMP0049,Approved,2025-01-23 07:53:42.838248
INV0011572,EMP0035,Approved,2025-02-12 07:53:42.838248
INV0011573,EMP0038,Approved,2025-01-15 07:53:42.838248
INV0011574,EMP0055,Approved,2024-11-10 07:53:42.838248
INV0011575,EMP0059,Approved,2026-02-28 07:53:42.838248
INV0011576,EMP0117,Approved,2025-08-06 07:53:42.838248
INV0011577,EMP0060,Approved,2026-01-24 07:53:42.838248
INV0011578,EMP0108,Approved,2025-10-18 07:53:42.838248
INV0011579,EMP0066,Approved,2025-08-20 07:53:42.838248
INV0011580,EMP0052,Approved,2024-07-29 07:53:42.838248
INV0011581,EMP0057,Approved,2025-10-05 07:53:42.838248
INV0011582,EMP0017,Approved,2024-09-14 07:53:42.838248
INV0011583,EMP0114,Approved,2026-04-04 07:53:42.838248
INV0011584,EMP0035,Approved,2025-03-17 07:53:42.838248
