invoice_id,vendor_id,invoice_date,invoice_amount,currency
INV0013306,V00161,2025-04-13 07:53:42.838248,30013,USD
INV0013307,V00296,2026-03-27 07:53:42.838248,145589,USD
INV0013308,V00171,2025-11-12 07:53:42.838248,116047,USD
INV0013309,V00208,2026-01-27 07:53:42.838248,10006,USD
INV0013310,V00177,2025-08-06 07:53:42.838248,41683,USD
INV0013311,V00249,2026-02-14 07:53:42.838248,77115,USD
INV0013312,V00132,2024-11-04 07:53:42.838248,59527,USD
INV0013313,V00335,2024-11-09 07:53:42.838248,39554,USD
INV0013314,V00226,2025-08-18 07:53:42.838248,79835,USD
INV0013315,V00320,2026-03-05 07:53:42.838248,56500,USD
INV0013316,V00084,2025-10-02 07:53:42.838248,83079,USD
INV0013317,V00316,2025-01-11 07:53:42.838248,109034,USD
INV0013318,V00217,2026-04-25 07:53:42.838248,89755,USD
INV0013319,V00009,2024-12-01 07:53:42.838248,77868,USD
INV0013320,V00108,2025-08-08 07:53:42.838248,48108,USD
INV0013321,V00053,2025-06-24 07:53:42.838248,82735,USD
INV0013322,V00191,2025-02-02 07:53:42.838248,111288,USD
INV0013323,V00224,2026-03-11 07:53:42.838248,55136,USD
INV0013324,V00119,2025-10-21 07:53:42.838248,33543,USD
INV0013325,V00109,2026-02-26 07:53:42.838248,41357,USD
INV0013326,V00191,2024-07-18 07:53:42.838248,83793,USD
INV0013327,V00282,2025-08-15 07:53:42.838248,61421,USD
INV0013328,V00245,2025-12-06 07:53:42.838248,73751,USD
INV0013329,V00038,2026-05-21 07:53:42.838248,25951,USD
INV0013330,V00345,2025-01-08 07:53:42.838248,33793,USD
INV0013331,V00169,2026-06-26 07:53:42.838248,113425,USD
INV0013332,V00234,2025-05-02 07:53:42.838248,105471,USD
INV0013333,V00064,2024-10-05 07:53:42.838248,125629,USD
INV0013334,V00096,2025-10-12 07:53:42.838248,112478,USD
INV0013335,V00121,2025-09-01 07:53:42.838248,11704,USD
INV0013336,V00326,2025-02-21 07:53:42.838248,149363,USD
INV0013337,V00178,2025-06-08 07:53:42.838248,62265,USD
INV0013338,V00047,2026-03-13 07:53:42.838248,62848,USD
INV0013339,V00218,2024-08-09 07:53:42.838248,34081,USD
INV0013340,V00161,2025-08-09 07:53:42.838248,32493,USD
INV0013341,V00209,2024-12-27 07:53:42.838248,33163,USD
INV0013342,V00109,2026-02-11 07:53:42.838248,96725,USD
INV0013343,V00247,2024-10-31 07:53:42.838248,12219,USD
INV0013344,V00147,2025-03-16 07:53:42.838248,110212,USD
INV0013345,V00169,2026-02-26 07:53:42.838248,76331,USD
INV0013346,V00310,2024-09-28 07:53:42.838248,13883,USD
INV0013347,V00202,2025-02-23 07:53:42.838248,56036,USD
INV0013348,V00010,2025-04-11 07:53:42.838248,65718,USD
INV0013349,V00028,2025-02-12 07:53:42.838248,76276,USD
INV0013350,V00292,2026-05-19 07:53:42.838248,129842,USD
INV0013351,V00130,2025-11-12 07:53:42.838248,114907,USD
INV0013352,V00247,2026-06-09 07:53:42.838248,58770,USD
INV0013353,V00178,2026-01-04 07:53:42.838248,76730,USD
INV0013354,V00194,2025-04-21 07:53:42.838248,31316,USD
INV0013355,V00124,2026-02-03 07:53:42.838248,16951,USD
INV0013356,V00211,2026-06-14 07:53:42.838248,147998,USD
INV0013357,V00191,2024-10-05 07:53:42.838248,74547,USD
INV0013358,V00026,2024-09-17 07:53:42.838248,21272,USD
INV0013359,V00219,2025-11-24 07:53:42.838248,118812,USD
INV0013360,V00240,2024-08-14 07:53:42.838248,61756,USD
INV0013361,V00286,2025-03-21 07:53:42.838248,24375,USD
INV0013362,V00214,2024-10-08 07:53:42.838248,147712,USD
INV0013363,V00126,2025-08-21 07:53:42.838248,32192,USD
INV0013364,V00021,2025-04-22 07:53:42.838248,7732,USD
INV0013365,V00263,2024-08-01 07:53:42.838248,26767,USD
INV0013366,V00285,2025-05-22 07:53:42.838248,17467,USD
INV0013367,V00116,2024-08-15 07:53:42.838248,47349,USD
INV0013368,V00135,2025-12-31 07:53:42.838248,44458,USD
INV0013369,V00245,2025-09-07 07:53:42.838248,114374,USD
INV0013370,V00031,2025-08-24 07:53:42.838248,36213,USD
INV0013371,V00323,2024-08-09 07:53:42.838248,147682,USD
INV0013372,V00055,2026-04-03 07:53:42.838248,23967,USD
INV0013373,V00315,2025-03-16 07:53:42.838248,15369,USD
INV0013374,V00152,2024-12-01 07:53:42.838248,81540,USD
INV0013375,V00038,2025-01-28 07:53:42.838248,36979,USD
INV0013376,V00220,2025-12-02 07:53:42.838248,72585,USD
INV0013377,V00331,2025-05-12 07:53:42.838248,91278,USD
INV0013378,V00026,2024-12-13 07:53:42.838248,73454,USD
INV0013379,V00061,2025-02-06 07:53:42.838248,20706,USD
INV0013380,V00207,2025-01-25 07:53:42.838248,88689,USD
INV0013381,V00206,2025-09-15 07:53:42.838248,24578,USD
INV0013382,V00136,2026-06-19 07:53:42.838248,21091,USD
INV0013383,V00061,2026-02-06 07:53:42.838248,130319,USD
INV0013384,V00037,2025-11-16 07:53:42.838248,30209,USD
INV0013385,V00169,2025-02-02 07:53:42.838248,31132,USD
INV0013386,V00263,2025-08-02 07:53:42.838248,147487,USD
INV0013387,V00030,2024-09-26 07:53:42.838248,20403,USD
INV0013388,V00127,2025-11-11 07:53:42.838248,89915,USD
INV0013389,V00169,2026-06-25 07:53:42.838248,30921,USD
INV0013390,V00284,2025-11-26 07:53:42.838248,27651,USD
INV0013391,V00160,2025-01-31 07:53:42.838248,35410,USD
INV0013392,V00250,2026-06-29 07:53:42.838248,40450,USD
INV0013393,V00145,2026-02-23 07:53:42.838248,30627,USD
INV0013394,V00044,2024-07-23 07:53:42.838248,86117,USD
INV0013395,V00033,2025-05-13 07:53:42.838248,40483,USD
INV0013396,V00173,2026-05-23 07:53:42.838248,126616,USD
INV0013397,V00102,2024-12-19 07:53:42.838248,6129,USD
INV0013398,V00272,2026-01-26 07:53:42.838248,141512,USD
INV0013399,V00067,2025-04-29 07:53:42.838248,28138,USD
INV0013400,V00259,2024-11-06 07:53:42.838248,29121,USD
INV0013401,V00024,2026-01-04 07:53:42.838248,39739,USD
INV0013402,V00107,2026-04-15 07:53:42.838248,125422,USD
INV0013403,V00103,2025-05-27 07:53:42.838248,83400,USD
INV0013404,V00182,2025-11-15 07:53:42.838248,40839,USD
INV0013405,V00070,2026-03-21 07:53:42.838248,24682,USD
INV0013406,V00188,2025-09-26 07:53:42.838248,60869,USD
INV0013407,V00294,2025-12-11 07:53:42.838248,129895,USD
INV0013408,V00272,2025-11-21 07:53:42.838248,101600,USD
INV0013409,V00235,2025-05-04 07:53:42.838248,104762,USD
INV0013410,V00257,2025-01-15 07:53:42.838248,117381,USD
INV0013411,V00056,2025-03-08 07:53:42.838248,23808,USD
INV0013412,V00145,2024-08-14 07:53:42.838248,25890,USD
INV0013413,V00068,2025-05-11 07:53:42.838248,135892,USD
INV0013414,V00262,2026-05-11 07:53:42.838248,34150,USD
INV0013415,V00347,2024-11-09 07:53:42.838248,104339,USD
INV0013416,V00115,2024-12-27 07:53:42.838248,80043,USD
INV0013417,V00132,2026-04-24 07:53:42.838248,70405,USD
INV0013418,V00080,2024-11-05 07:53:42.838248,44780,USD
INV0013419,V00038,2025-04-23 07:53:42.838248,96318,USD
INV0013420,V00223,2024-09-22 07:53:42.838248,17552,USD
INV0013421,V00091,2024-09-29 07:53:42.838248,67250,USD
INV0013422,V00187,2025-02-15 07:53:42.838248,92953,USD
INV0013423,V00158,2024-08-28 07:53:42.838248,91899,USD
INV0013424,V00051,2026-03-10 07:53:42.838248,112731,USD
INV0013425,V00042,2026-05-15 07:53:42.838248,118598,USD
INV0013426,V00267,2025-08-08 07:53:42.838248,53639,USD
INV0013427,V00240,2025-08-27 07:53:42.838248,22414,USD
INV0013428,V00310,2025-03-23 07:53:42.838248,148620,USD
INV0013429,V00298,2025-06-17 07:53:42.838248,95280,USD
INV0013430,V00349,2025-06-02 07:53:42.838248,48835,USD
INV0013431,V00089,2026-05-09 07:53:42.838248,51006,USD
INV0013432,V00008,2025-05-22 07:53:42.838248,135245,USD
INV0013433,V00156,2024-07-09 07:53:42.838248,24674,USD
INV0013434,V00326,2026-04-16 07:53:42.838248,41419,USD
INV0013435,V00071,2025-04-22 07:53:42.838248,100232,USD
INV0013436,V00201,2024-09-11 07:53:42.838248,132548,USD
INV0013437,V00101,2026-02-24 07:53:42.838248,127301,USD
INV0013438,V00245,2026-03-10 07:53:42.838248,147292,USD
INV0013439,V00183,2025-12-22 07:53:42.838248,77330,USD
INV0013440,V00345,2025-07-09 07:53:42.838248,142812,USD
INV0013441,V00078,2025-08-10 07:53:42.838248,116652,USD
INV0013442,V00129,2025-12-07 07:53:42.838248,79010,USD
INV0013443,V00044,2024-09-04 07:53:42.838248,62909,USD
INV0013444,V00250,2025-07-20 07:53:42.838248,13028,USD
INV0013445,V00102,2026-03-04 07:53:42.838248,32778,USD
INV0013446,V00049,2025-09-23 07:53:42.838248,94321,USD
INV0013447,V00047,2025-06-28 07:53:42.838248,123336,USD
INV0013448,V00246,2025-02-05 07:53:42.838248,110353,USD
INV0013449,V00322,2025-07-14 07:53:42.838248,100845,USD
INV0013450,V00061,2025-05-06 07:53:42.838248,137347,USD
INV0013451,V00133,2025-01-11 07:53:42.838248,43179,USD
INV0013452,V00053,2026-04-21 07:53:42.838248,122507,USD
INV0013453,V00125,2025-10-16 07:53:42.838248,27655,USD
INV0013454,V00299,2025-08-10 07:53:42.838248,45910,USD
INV0013455,V00096,2024-11-20 07:53:42.838248,110960,USD
INV0013456,V00122,2025-08-25 07:53:42.838248,99797,USD
INV0013457,V00212,2024-08-02 07:53:42.838248,101195,USD
INV0013458,V00063,2025-08-02 07:53:42.838248,72892,USD
INV0013459,V00043,2025-11-06 07:53:42.838248,7095,USD
INV0013460,V00276,2026-05-17 07:53:42.838248,10912,USD
INV0013461,V00041,2024-09-29 07:53:42.838248,16228,USD
INV0013462,V00342,2026-05-07 07:53:42.838248,82086,USD
INV0013463,V00344,2024-10-28 07:53:42.838248,76946,USD
INV0013464,V00252,2024-07-12 07:53:42.838248,63322,USD
INV0013465,V00117,2025-12-10 07:53:42.838248,104109,USD
INV0013466,V00199,2025-01-07 07:53:42.838248,115357,USD
INV0013467,V00209,2024-08-17 07:53:42.838248,73334,USD
INV0013468,V00298,2025-10-05 07:53:42.838248,139204,USD
INV0013469,V00039,2024-07-12 07:53:42.838248,31897,USD
INV0013470,V00273,2026-04-21 07:53:42.838248,5899,USD
INV0013471,V00079,2025-08-29 07:53:42.838248,112964,USD
INV0013472,V00299,2026-03-12 07:53:42.838248,146949,USD
INV0013473,V00159,2026-05-26 07:53:42.838248,20465,USD
INV0013474,V00216,2024-10-17 07:53:42.838248,76288,USD
INV0013475,V00267,2024-11-22 07:53:42.838248,132365,USD
INV0013476,V00059,2024-11-28 07:53:42.838248,145587,USD
INV0013477,V00332,2025-11-02 07:53:42.838248,7020,USD
INV0013478,V00031,2024-12-26 07:53:42.838248,111861,USD
INV0013479,V00188,2025-12-02 07:53:42.838248,55377,USD
INV0013480,V00268,2024-11-08 07:53:42.838248,34182,USD
INV0013481,V00003,2026-05-13 07:53:42.838248,97058,USD
INV0013482,V00072,2024-11-27 07:53:42.838248,47293,USD
INV0013483,V00258,2024-11-30 07:53:42.838248,65127,USD
INV0013484,V00298,2024-12-05 07:53:42.838248,149759,USD
INV0013485,V00030,2025-01-02 07:53:42.838248,52443,USD
INV0013486,V00322,2025-04-23 07:53:42.838248,45638,USD
INV0013487,V00122,2026-01-06 07:53:42.838248,8452,USD
INV0013488,V00296,2025-11-01 07:53:42.838248,77802,USD
INV0013489,V00048,2024-12-13 07:53:42.838248,90653,USD
INV0013490,V00086,2025-01-20 07:53:42.838248,142890,USD
INV0013491,V00107,2026-03-19 07:53:42.838248,98825,USD
INV0013492,V00188,2024-08-08 07:53:42.838248,82898,USD
INV0013493,V00311,2025-04-12 07:53:42.838248,5337,USD
INV0013494,V00314,2024-08-15 07:53:42.838248,29187,USD
INV0013495,V00055,2025-10-13 07:53:42.838248,75248,USD
INV0013496,V00122,2025-02-25 07:53:42.838248,35362,USD
INV0013497,V00275,2024-10-19 07:53:42.838248,102786,USD
INV0013498,V00051,2025-03-16 07:53:42.838248,35267,USD
INV0013499,V00233,2026-05-21 07:53:42.838248,95971,USD
INV0013500,V00109,2025-05-24 07:53:42.838248,12786,USD
INV0013501,V00206,2025-05-29 07:53:42.838248,55918,USD
INV0013502,V00065,2024-12-03 07:53:42.838248,121128,USD
INV0013503,V00248,2026-04-26 07:53:42.838248,48183,USD
INV0013504,V00258,2026-03-05 07:53:42.838248,144096,USD
INV0013505,V00166,2024-07-14 07:53:42.838248,39406,USD
INV0013506,V00240,2025-04-29 07:53:42.838248,119473,USD
INV0013507,V00127,2026-04-22 07:53:42.838248,35843,USD
INV0013508,V00074,2025-11-20 07:53:42.838248,99210,USD
INV0013509,V00050,2026-03-12 07:53:42.838248,15730,USD
INV0013510,V00265,2025-12-25 07:53:42.838248,126729,USD
INV0013511,V00165,2024-08-05 07:53:42.838248,67983,USD
INV0013512,V00138,2026-01-11 07:53:42.838248,38456,USD
INV0013513,V00334,2024-09-19 07:53:42.838248,9507,USD
INV0013514,V00033,2025-05-10 07:53:42.838248,11220,USD
INV0013515,V00009,2026-04-04 07:53:42.838248,31824,USD
INV0013516,V00135,2026-07-06 07:53:42.838248,80418,USD
INV0013517,V00244,2025-03-12 07:53:42.838248,91357,USD
INV0013518,V00077,2024-09-24 07:53:42.838248,83979,USD
INV0013519,V00032,2024-11-13 07:53:42.838248,92272,USD
INV0013520,V00075,2024-10-12 07:53:42.838248,138834,USD
INV0013521,V00007,2025-04-27 07:53:42.838248,73848,USD
INV0013522,V00136,2026-01-27 07:53:42.838248,128084,USD
INV0013523,V00321,2025-10-15 07:53:42.838248,112476,USD
INV0013524,V00337,2026-04-11 07:53:42.838248,80454,USD
INV0013525,V00113,2026-01-21 07:53:42.838248,38788,USD
INV0013526,V00148,2025-01-02 07:53:42.838248,14545,USD
INV0013527,V00304,2026-04-24 07:53:42.838248,27282,USD
INV0013528,V00021,2026-05-28 07:53:42.838248,138677,USD
INV0013529,V00089,2024-07-30 07:53:42.838248,63529,USD
INV0013530,V00197,2025-02-19 07:53:42.838248,106063,USD
INV0013531,V00271,2025-11-28 07:53:42.838248,95270,USD
INV0013532,V00290,2026-05-27 07:53:42.838248,11537,USD
INV0013533,V00127,2025-10-25 07:53:42.838248,64596,USD
INV0013534,V00094,2026-05-21 07:53:42.838248,35253,USD
INV0013535,V00249,2024-10-14 07:53:42.838248,43249,USD
INV0013536,V00140,2026-05-14 07:53:42.838248,63174,USD
INV0013537,V00176,2025-03-20 07:53:42.838248,121557,USD
INV0013538,V00339,2025-08-23 07:53:42.838248,67796,USD
INV0013539,V00197,2025-05-29 07:53:42.838248,8602,USD
INV0013540,V00298,2026-01-23 07:53:42.838248,92014,USD
INV0013541,V00023,2025-06-24 07:53:42.838248,89715,USD
INV0013542,V00325,2025-07-23 07:53:42.838248,134233,USD
INV0013543,V00202,2026-06-21 07:53:42.838248,85232,USD
INV0013544,V00230,2026-01-15 07:53:42.838248,10467,USD
INV0013545,V00094,2025-01-14 07:53:42.838248,77943,USD
INV0013546,V00262,2025-09-09 07:53:42.838248,5173,USD
INV0013547,V00156,2026-02-07 07:53:42.838248,117702,USD
INV0013548,V00131,2026-06-13 07:53:42.838248,17802,USD
INV0013549,V00329,2025-07-09 07:53:42.838248,83128,USD
INV0013550,V00308,2025-12-21 07:53:42.838248,45167,USD
INV0013551,V00288,2025-09-19 07:53:42.838248,147402,USD
INV0013552,V00146,2025-07-28 07:53:42.838248,8872,USD
INV0013553,V00110,2024-08-25 07:53:42.838248,22479,USD
INV0013554,V00282,2025-06-11 07:53:42.838248,106844,USD
INV0013555,V00110,2025-10-20 07:53:42.838248,115199,USD
INV0013556,V00120,2025-03-03 07:53:42.838248,68069,USD
INV0013557,V00126,2025-04-12 07:53:42.838248,123580,USD
INV0013558,V00270,2025-10-04 07:53:42.838248,102322,USD
INV0013559,V00174,2024-09-29 07:53:42.838248,16332,USD
INV0013560,V00231,2025-05-28 07:53:42.838248,109614,USD
INV0013561,V00175,2025-10-04 07:53:42.838248,42722,USD
INV0013562,V00058,2024-10-10 07:53:42.838248,113625,USD
INV0013563,V00110,2025-09-08 07:53:42.838248,63371,USD
INV0013564,V00206,2025-05-09 07:53:42.838248,23117,USD
INV0013565,V00093,2024-09-04 07:53:42.838248,149660,USD
INV0013566,V00024,2025-07-08 07:53:42.838248,41703,USD
INV0013567,V00038,2026-04-18 07:53:42.838248,62659,USD
INV0013568,V00286,2025-12-13 07:53:42.838248,10372,USD
INV0013569,V00303,2025-01-22 07:53:42.838248,78492,USD
INV0013570,V00071,2025-08-19 07:53:42.838248,130543,USD
INV0013571,V00041,2026-04-23 07:53:42.838248,47134,USD
INV0013572,V00134,2025-05-05 07:53:42.838248,109272,USD
INV0013573,V00170,2025-05-11 07:53:42.838248,75609,USD
INV0013574,V00311,2025-11-29 07:53:42.838248,125542,USD
INV0013575,V00089,2025-06-02 07:53:42.838248,52277,USD
INV0013576,V00208,2026-01-02 07:53:42.838248,7398,USD
INV0013577,V00039,2026-05-29 07:53:42.838248,78920,USD
INV0013578,V00133,2025-03-10 07:53:42.838248,53283,USD
INV0013579,V00086,2025-03-20 07:53:42.838248,41919,USD
INV0013580,V00028,2025-02-09 07:53:42.838248,50641,USD
INV0013581,V00254,2025-12-13 07:53:42.838248,84031,USD
INV0013582,V00091,2024-08-08 07:53:42.838248,6249,USD
INV0013583,V00292,2024-09-26 07:53:42.838248,76802,USD
INV0013584,V00273,2026-07-03 07:53:42.838248,124110,USD
INV0013585,V00324,2025-05-18 07:53:42.838248,38035,USD
INV0013586,V00350,2025-06-10 07:53:42.838248,33995,USD
INV0013587,V00206,2025-03-16 07:53:42.838248,94655,USD
INV0013588,V00092,2026-03-13 07:53:42.838248,109417,USD
INV0013589,V00309,2025-06-07 07:53:42.838248,33314,USD
INV0013590,V00065,2025-06-18 07:53:42.838248,145136,USD
INV0013591,V00256,2025-10-19 07:53:42.838248,87660,USD
INV0013592,V00320,2026-02-25 07:53:42.838248,78869,USD
INV0013593,V00121,2025-08-04 07:53:42.838248,12548,USD
INV0013594,V00269,2025-11-29 07:53:42.838248,50643,USD
INV0013595,V00339,2024-07-22 07:53:42.838248,104306,USD
INV0013596,V00106,2025-04-17 07:53:42.838248,47507,USD
INV0013597,V00055,2025-07-19 07:53:42.838248,48133,USD
INV0013598,V00019,2024-09-07 07:53:42.838248,123535,USD
INV0013599,V00276,2025-02-10 07:53:42.838248,67694,USD
INV0013600,V00275,2026-05-10 07:53:42.838248,63097,USD
INV0013601,V00315,2026-04-03 07:53:42.838248,42853,USD
INV0013602,V00336,2026-05-29 07:53:42.838248,93588,USD
INV0013603,V00015,2025-07-09 07:53:42.838248,81314,USD
INV0013604,V00288,2025-02-19 07:53:42.838248,52522,USD
INV0013605,V00213,2025-06-01 07:53:42.838248,26644,USD
INV0013606,V00081,2024-11-26 07:53:42.838248,145986,USD
INV0013607,V00308,2025-08-07 07:53:42.838248,142720,USD
INV0013608,V00106,2024-08-23 07:53:42.838248,64338,USD
INV0013609,V00211,2024-07-27 07:53:42.838248,78278,USD
INV0013610,V00083,2026-03-18 07:53:42.838248,41653,USD
INV0013611,V00269,2025-08-12 07:53:42.838248,119054,USD
INV0013612,V00160,2026-06-13 07:53:42.838248,53187,USD
INV0013613,V00329,2025-10-03 07:53:42.838248,28762,USD
INV0013614,V00111,2024-10-16 07:53:42.838248,46400,USD
INV0013615,V00215,2025-05-05 07:53:42.838248,132237,USD
INV0013616,V00113,2026-03-13 07:53:42.838248,46149,USD
INV0013617,V00243,2024-11-18 07:53:42.838248,41394,USD
INV0013618,V00035,2025-05-12 07:53:42.838248,11931,USD
INV0013619,V00197,2025-08-28 07:53:42.838248,27809,USD
INV0013620,V00328,2026-01-12 07:53:42.838248,126637,USD
INV0013621,V00242,2024-11-06 07:53:42.838248,51355,USD
INV0013622,V00078,2026-06-07 07:53:42.838248,99157,USD
INV0013623,V00018,2026-03-03 07:53:42.838248,68108,USD
INV0013624,V00153,2025-08-26 07:53:42.838248,51161,USD
INV0013625,V00221,2026-03-17 07:53:42.838248,105256,USD
INV0013626,V00300,2025-11-05 07:53:42.838248,60028,USD
INV0013627,V00279,2025-08-16 07:53:42.838248,6298,USD
INV0013628,V00165,2024-11-13 07:53:42.838248,63010,USD
INV0013629,V00321,2024-08-09 07:53:42.838248,98048,USD
INV0013630,V00018,2024-11-08 07:53:42.838248,61478,USD
INV0013631,V00025,2026-02-27 07:53:42.838248,65457,USD
INV0013632,V00324,2025-12-01 07:53:42.838248,46128,USD
INV0013633,V00105,2025-05-12 07:53:42.838248,16837,USD
INV0013634,V00245,2025-07-08 07:53:42.838248,144365,USD
INV0013635,V00339,2025-01-12 07:53:42.838248,6989,USD
INV0013636,V00155,2024-08-22 07:53:42.838248,44642,USD
INV0013637,V00284,2024-10-12 07:53:42.838248,114572,USD
INV0013638,V00092,2024-10-23 07:53:42.838248,17779,USD
INV0013639,V00159,2026-04-26 07:53:42.838248,67746,USD
INV0013640,V00128,2025-02-08 07:53:42.838248,68836,USD
INV0013641,V00298,2026-04-01 07:53:42.838248,102955,USD
INV0013642,V00139,2025-11-20 07:53:42.838248,64164,USD
INV0013643,V00046,2024-10-01 07:53:42.838248,132720,USD
INV0013644,V00214,2024-07-09 07:53:42.838248,21198,USD
INV0013645,V00112,2026-04-29 07:53:42.838248,20239,USD
INV0013646,V00031,2025-01-11 07:53:42.838248,10682,USD
INV0013647,V00247,2025-09-20 07:53:42.838248,94546,USD
INV0013648,V00147,2025-07-27 07:53:42.838248,31070,USD
INV0013649,V00204,2025-01-11 07:53:42.838248,43331,USD
INV0013650,V00058,2025-07-27 07:53:42.838248,94263,USD
INV0013651,V00095,2026-06-23 07:53:42.838248,78602,USD
INV0013652,V00156,2024-09-10 07:53:42.838248,134034,USD
INV0013653,V00147,2025-07-19 07:53:42.838248,139774,USD
INV0013654,V00256,2026-03-13 07:53:42.838248,97772,USD
INV0013655,V00177,2024-07-09 07:53:42.838248,86029,USD
INV0013656,V00331,2026-02-20 07:53:42.838248,122832,USD
INV0013657,V00286,2025-02-24 07:53:42.838248,42388,USD
INV0013658,V00095,2025-04-25 07:53:42.838248,5123,USD
INV0013659,V00148,2025-02-14 07:53:42.838248,95211,USD
INV0013660,V00228,2025-03-03 07:53:42.838248,40839,USD
INV0013661,V00306,2025-08-05 07:53:42.838248,26717,USD
INV0013662,V00338,2025-10-26 07:53:42.838248,127872,USD
INV0013663,V00094,2024-09-22 07:53:42.838248,145109,USD
INV0013664,V00304,2025-06-11 07:53:42.838248,79675,USD
INV0013665,V00128,2025-04-29 07:53:42.838248,103787,USD
INV0013666,V00112,2025-04-27 07:53:42.838248,120629,USD
INV0013667,V00096,2025-10-04 07:53:42.838248,69241,USD
INV0013668,V00218,2024-11-05 07:53:42.838248,8368,USD
INV0013669,V00135,2025-07-03 07:53:42.838248,82518,USD
INV0013670,V00283,2026-05-31 07:53:42.838248,56330,USD
INV0013671,V00319,2024-09-27 07:53:42.838248,32370,USD
INV0013672,V00320,2025-11-29 07:53:42.838248,123321,USD
INV0013673,V00279,2025-09-10 07:53:42.838248,117173,USD
INV0013674,V00213,2025-06-20 07:53:42.838248,117200,USD
INV0013675,V00264,2025-06-24 07:53:42.838248,20312,USD
INV0013676,V00031,2026-05-12 07:53:42.838248,51345,USD
INV0013677,V00349,2026-05-01 07:53:42.838248,128451,USD
INV0013678,V00290,2024-09-13 07:53:42.838248,114599,USD
INV0013679,V00096,2024-08-03 07:53:42.838248,37773,USD
INV0013680,V00107,2026-01-25 07:53:42.838248,46974,USD
INV0013681,V00215,2026-06-24 07:53:42.838248,27686,USD
INV0013682,V00013,2025-11-07 07:53:42.838248,89188,USD
INV0013683,V00296,2024-09-01 07:53:42.838248,148508,USD
INV0013684,V00340,2026-05-16 07:53:42.838248,111634,USD
INV0013685,V00332,2026-04-07 07:53:42.838248,24445,USD
INV0013686,V00301,2024-12-13 07:53:42.838248,20695,USD
INV0013687,V00207,2025-03-15 07:53:42.838248,39614,USD
INV0013688,V00068,2026-05-29 07:53:42.838248,23152,USD
INV0013689,V00194,2025-08-11 07:53:42.838248,34852,USD
INV0013690,V00241,2026-04-09 07:53:42.838248,130425,USD
INV0013691,V00066,2026-06-03 07:53:42.838248,148417,USD
INV0013692,V00340,2024-07-31 07:53:42.838248,120814,USD
INV0013693,V00117,2026-04-12 07:53:42.838248,106287,USD
INV0013694,V00115,2026-04-15 07:53:42.838248,130258,USD
INV0013695,V00163,2025-02-01 07:53:42.838248,117087,USD
INV0013696,V00193,2025-03-15 07:53:42.838248,92896,USD
INV0013697,V00100,2024-12-08 07:53:42.838248,40516,USD
INV0013698,V00139,2026-06-07 07:53:42.838248,57015,USD
INV0013699,V00193,2024-11-10 07:53:42.838248,132479,USD
INV0013700,V00115,2025-07-06 07:53:42.838248,146335,USD
INV0013701,V00175,2024-09-18 07:53:42.838248,45714,USD
INV0013702,V00023,2025-07-29 07:53:42.838248,41191,USD
INV0013703,V00224,2025-04-24 07:53:42.838248,140480,USD
INV0013704,V00342,2025-07-18 07:53:42.838248,139382,USD
INV0013705,V00002,2025-02-17 07:53:42.838248,113549,USD
INV0013706,V00318,2024-09-30 07:53:42.838248,135542,USD
INV0013707,V00256,2025-04-25 07:53:42.838248,26791,USD
INV0013708,V00147,2026-03-19 07:53:42.838248,44904,USD
INV0013709,V00155,2025-01-20 07:53:42.838248,86675,USD
INV0013710,V00270,2024-08-17 07:53:42.838248,10655,USD
INV0013711,V00020,2025-03-14 07:53:42.838248,12580,USD
INV0013712,V00247,2025-06-16 07:53:42.838248,123896,USD
INV0013713,V00167,2026-02-10 07:53:42.838248,69397,USD
INV0013714,V00054,2026-02-05 07:53:42.838248,146000,USD
INV0013715,V00331,2025-03-13 07:53:42.838248,43929,USD
INV0013716,V00087,2025-02-04 07:53:42.838248,24175,USD
INV0013717,V00295,2025-03-29 07:53:42.838248,42539,USD
INV0013718,V00256,2025-06-24 07:53:42.838248,119649,USD
INV0013719,V00192,2025-07-31 07:53:42.838248,136649,USD
INV0013720,V00024,2026-03-26 07:53:42.838248,104611,USD
INV0013721,V00088,2024-11-13 07:53:42.838248,59707,USD
INV0013722,V00224,2026-01-06 07:53:42.838248,130500,USD
INV0013723,V00246,2024-10-20 07:53:42.838248,72595,USD
INV0013724,V00299,2026-05-12 07:53:42.838248,133683,USD
INV0013725,V00337,2026-06-06 07:53:42.838248,57875,USD
INV0013726,V00327,2025-09-02 07:53:42.838248,135267,USD
INV0013727,V00129,2026-02-10 07:53:42.838248,94783,USD
INV0013728,V00004,2025-06-21 07:53:42.838248,23763,USD
INV0013729,V00125,2025-12-25 07:53:42.838248,60131,USD
INV0013730,V00059,2024-08-18 07:53:42.838248,41558,USD
INV0013731,V00151,2024-10-15 07:53:42.838248,29706,USD
INV0013732,V00216,2026-05-21 07:53:42.838248,77034,USD
INV0013733,V00218,2025-08-08 07:53:42.838248,12951,USD
INV0013734,V00311,2024-12-21 07:53:42.838248,97562,USD
INV0013735,V00005,2025-08-13 07:53:42.838248,117189,USD
INV0013736,V00179,2025-01-11 07:53:42.838248,81765,USD
INV0013737,V00105,2025-10-05 07:53:42.838248,118005,USD
INV0013738,V00185,2025-07-19 07:53:42.838248,62757,USD
INV0013739,V00344,2024-12-01 07:53:42.838248,21675,USD
INV0013740,V00231,2025-01-10 07:53:42.838248,132887,USD
INV0013741,V00272,2025-05-26 07:53:42.838248,78308,USD
