invoice_id,vendor_id,invoice_date,invoice_amount,currency,duplicate_payment,invoice_split,shared_bank,vendor_similarity,approval_override,communication,risk_score,risk_level,reason,bank_account,case_id
INV0013013,V00188,2026-05-15 07:53:42.838248,137653,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000583863,CASE12999
INV0013011,V00193,2025-11-10 07:53:42.838248,88702,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000173201,CASE13000
INV0013009,V00145,2025-02-15 07:53:42.838248,118247,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000792509,CASE13001
INV0023759,V00070,2026-02-14 07:53:42.838248,149436,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000372793,CASE13002
INV0023758,V00096,2025-10-16 07:53:42.838248,144121,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000766459,CASE13003
INV0023756,V00127,2025-06-26 07:53:42.838248,148148,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000387636,CASE13004
INV0023754,V00323,2025-04-03 07:53:42.838248,60608,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000946432,CASE13005
INV0023751,V00102,2024-11-10 07:53:42.838248,61870,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000886931,CASE13006
INV0013007,V00141,2025-05-08 07:53:42.838248,117007,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000717113,CASE13007
INV0013006,V00053,2025-09-13 07:53:42.838248,65791,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000167348,CASE13008
INV0013005,V00153,2024-08-01 07:53:42.838248,81924,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000545790,CASE13009
INV0013004,V00258,2025-11-03 07:53:42.838248,113006,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000712955,CASE13010
INV0013003,V00166,2025-04-02 07:53:42.838248,81525,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000900177,CASE13011
INV0013002,V00107,2025-12-13 07:53:42.838248,116765,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000393243,CASE13012
INV0013000,V00300,2026-04-10 07:53:42.838248,84312,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000168872,CASE13013
INV0013028,V00173,2025-02-24 07:53:42.838248,47907,USD,0,1,0,0,0,1,55,Medium,"Invoice Splitting, Communication",1000531641,CASE13014
INV0002936,V00176,2025-02-19 07:53:42.838248,143001,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000364659,CASE13015
INV0002935,V00222,2026-02-24 07:53:42.838248,56157,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000278240,CASE13016
INV0002934,V00285,2024-09-01 07:53:42.838248,90555,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000666456,CASE13017
INV0002933,V00200,2024-10-09 07:53:42.838248,98688,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000831380,CASE13018
INV0002931,V00333,2026-03-31 07:53:42.838248,110284,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000155164,CASE13019
INV0002930,V00339,2024-08-01 07:53:42.838248,85761,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000461939,CASE13020
INV0002929,V00097,2024-11-03 07:53:42.838248,149430,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000556641,CASE13021
INV0027024,V00188,2024-11-28 07:53:42.838248,85081,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000583863,CASE13022
INV0027022,V00337,2025-01-26 07:53:42.838248,131855,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000736565,CASE13023
INV0027020,V00003,2024-11-27 07:53:42.838248,88213,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000172792,CASE13024
INV0027019,V00095,2026-04-09 07:53:42.838248,69701,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000210665,CASE13025
INV0027018,V00224,2025-03-26 07:53:42.838248,116195,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000621841,CASE13026
INV0002926,V00341,2025-06-18 07:53:42.838248,120895,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000652530,CASE13027
INV0002924,V00313,2026-02-14 07:53:42.838248,80976,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000951201,CASE13028
INV0013016,V00274,2025-07-16 07:53:42.838248,135605,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000997004,CASE13029
INV0013044,V00233,2026-01-15 07:53:42.838248,98516,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000503380,CASE13030
INV0013043,V00255,2026-04-15 07:53:42.838248,95538,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000194689,CASE13031
INV0013042,V00080,2024-11-09 07:53:42.838248,51317,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000232352,CASE13032
INV0013072,V00149,2026-07-01 07:53:42.838248,105786,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000405407,CASE13033
INV0013071,V00279,2024-08-06 07:53:42.838248,96194,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000153035,CASE13034
INV0013070,V00068,2026-04-17 07:53:42.838248,116346,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000188025,CASE13035
INV0023750,V00166,2024-07-15 07:53:42.838248,121094,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000900177,CASE13036
INV0023749,V00038,2026-03-18 07:53:42.838248,124626,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000284430,CASE13037
INV0023748,V00025,2024-10-18 07:53:42.838248,79838,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000587575,CASE13038
INV0023746,V00229,2026-03-10 07:53:42.838248,122856,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000177449,CASE13039
INV0013040,V00161,2026-07-03 07:53:42.838248,128454,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000559023,CASE13040
INV0013038,V00189,2025-05-10 07:53:42.838248,59343,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000622584,CASE13041
INV0013036,V00319,2025-08-09 07:53:42.838248,118471,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000262246,CASE13042
INV0013035,V00211,2026-02-24 07:53:42.838248,69864,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000993140,CASE13043
INV0013034,V00060,2026-01-08 07:53:42.838248,71660,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000413118,CASE13044
INV0013030,V00291,2024-10-07 07:53:42.838248,83665,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000881886,CASE13045
INV0002921,V00095,2025-12-08 07:53:42.838248,148168,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000210665,CASE13046
INV0002918,V00276,2024-12-02 07:53:42.838248,135919,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000163491,CASE13047
INV0002916,V00242,2024-11-08 07:53:42.838248,84052,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000757937,CASE13048
INV0002915,V00073,2026-01-04 07:53:42.838248,47623,USD,0,1,0,0,0,1,55,Medium,"Invoice Splitting, Communication",1000888539,CASE13049
INV0002914,V00313,2026-01-10 07:53:42.838248,122552,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000951201,CASE13050
INV0002944,V00147,2025-08-18 07:53:42.838248,99650,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000264136,CASE13051
INV0002943,V00074,2024-09-02 07:53:42.838248,139101,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000975467,CASE13052
INV0002942,V00320,2025-05-28 07:53:42.838248,133572,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000988432,CASE13053
INV0002941,V00067,2025-01-22 07:53:42.838248,108395,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000513160,CASE13054
INV0002883,V00186,2025-06-27 07:53:42.838248,129231,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000677596,CASE13055
INV0013056,V00285,2024-10-16 07:53:42.838248,80151,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000666456,CASE13056
INV0013055,V00144,2024-09-18 07:53:42.838248,149654,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000755900,CASE13057
INV0013053,V00162,2026-05-18 07:53:42.838248,139642,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000553014,CASE13058
INV0013052,V00019,2024-09-23 07:53:42.838248,48407,USD,0,1,0,0,0,1,55,Medium,"Invoice Splitting, Communication",1000681343,CASE13059
INV0013047,V00308,2025-04-07 07:53:42.838248,132678,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000427730,CASE13060
INV0013045,V00109,2026-05-03 07:53:42.838248,79300,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000189771,CASE13061
INV0013074,V00128,2025-09-05 07:53:42.838248,54442,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000680238,CASE13062
INV0013068,V00223,2025-01-29 07:53:42.838248,68272,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000739098,CASE13063
INV0013067,V00337,2025-04-28 07:53:42.838248,111186,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000736565,CASE13064
INV0013064,V00058,2024-08-02 07:53:42.838248,80445,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000998348,CASE13065
INV0013063,V00210,2025-10-10 07:53:42.838248,132625,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000753534,CASE13066
INV0013062,V00198,2026-06-17 07:53:42.838248,58318,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000461888,CASE13067
INV0013061,V00087,2026-02-02 07:53:42.838248,71884,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000515922,CASE13068
INV0013059,V00263,2025-08-06 07:53:42.838248,130701,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000780776,CASE13069
INV0013057,V00235,2025-05-10 07:53:42.838248,64749,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000702733,CASE13070
INV0023743,V00215,2025-12-04 07:53:42.838248,89548,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000883041,CASE13071
INV0023740,V00012,2025-07-20 07:53:42.838248,47842,USD,0,1,0,0,0,1,55,Medium,"Invoice Splitting, Communication",1000367095,CASE13072
INV0023737,V00162,2024-09-09 07:53:42.838248,142253,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000553014,CASE13073
INV0023736,V00053,2025-12-05 07:53:42.838248,109581,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000167348,CASE13074
INV0013027,V00174,2026-04-25 07:53:42.838248,84770,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000794769,CASE13075
INV0002923,V00201,2025-11-04 07:53:42.838248,82478,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000344907,CASE13076
INV0002922,V00225,2026-04-30 07:53:42.838248,91843,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000343467,CASE13077
INV0002906,V00096,2024-11-03 07:53:42.838248,67365,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000766459,CASE13078
INV0002903,V00272,2025-04-25 07:53:42.838248,145330,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000134305,CASE13079
INV0002902,V00153,2026-07-05 07:53:42.838248,47150,USD,0,1,0,0,0,1,55,Medium,"Invoice Splitting, Communication",1000545790,CASE13080
INV0002898,V00278,2025-04-28 07:53:42.838248,102491,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000196126,CASE13081
INV0002897,V00243,2025-11-14 07:53:42.838248,64449,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000926918,CASE13082
INV0023730,V00266,2026-06-09 07:53:42.838248,143255,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000201913,CASE13083
INV0023729,V00277,2025-10-21 07:53:42.838248,110844,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000299028,CASE13084
INV0013088,V00181,2025-09-13 07:53:42.838248,119745,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000755788,CASE13085
INV0013086,V00213,2024-08-16 07:53:42.838248,147663,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000747453,CASE13086
INV0013085,V00276,2025-04-08 07:53:42.838248,62718,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000163491,CASE13087
INV0013082,V00243,2025-01-01 07:53:42.838248,77845,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000926918,CASE13088
INV0013081,V00123,2025-03-10 07:53:42.838248,108325,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000389930,CASE13089
INV0013078,V00296,2025-09-25 07:53:42.838248,113491,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000602248,CASE13090
INV0013077,V00319,2025-09-05 07:53:42.838248,103973,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000262246,CASE13091
INV0013076,V00030,2024-11-10 07:53:42.838248,125502,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000335552,CASE13092
INV0013075,V00311,2025-10-13 07:53:42.838248,103857,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000195656,CASE13093
INV0023721,V00063,2025-10-25 07:53:42.838248,82228,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000557007,CASE13094
INV0013104,V00102,2024-11-27 07:53:42.838248,85522,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000886931,CASE13095
INV0013102,V00175,2025-08-15 07:53:42.838248,84703,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000576919,CASE13096
INV0013100,V00210,2025-06-30 07:53:42.838248,69307,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000753534,CASE13097
INV0013099,V00296,2025-02-08 07:53:42.838248,48045,USD,0,1,0,0,0,1,55,Medium,"Invoice Splitting, Communication",1000602248,CASE13098
INV0013096,V00025,2024-11-07 07:53:42.838248,110802,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000587575,CASE13099
INV0013092,V00108,2025-10-13 07:53:42.838248,129348,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000682789,CASE13100
INV0013089,V00273,2025-09-11 07:53:42.838248,62857,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000564920,CASE13101
INV0013120,V00028,2026-01-18 07:53:42.838248,61710,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000397571,CASE13102
INV0013118,V00152,2026-03-21 07:53:42.838248,83284,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000926097,CASE13103
INV0013117,V00084,2024-10-09 07:53:42.838248,73867,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000915573,CASE13104
INV0023733,V00257,2026-02-14 07:53:42.838248,147722,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000576877,CASE13105
INV0002881,V00290,2026-06-05 07:53:42.838248,114192,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000232915,CASE13106
INV0002912,V00240,2025-06-24 07:53:42.838248,88084,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000329642,CASE13107
INV0002910,V00018,2025-02-02 07:53:42.838248,53364,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000442027,CASE13108
INV0002909,V00126,2025-07-20 07:53:42.838248,73264,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000416950,CASE13109
INV0013132,V00142,2025-03-10 07:53:42.838248,127898,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000696251,CASE13110
INV0013130,V00071,2026-02-13 07:53:42.838248,64950,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000321941,CASE13111
INV0013127,V00212,2025-11-11 07:53:42.838248,109682,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000432043,CASE13112
INV0013126,V00267,2026-01-20 07:53:42.838248,72061,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000507524,CASE13113
INV0013125,V00083,2026-06-06 07:53:42.838248,80641,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000275939,CASE13114
INV0013116,V00260,2025-07-26 07:53:42.838248,119995,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000126240,CASE13115
INV0013115,V00225,2025-11-16 07:53:42.838248,52895,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000343467,CASE13116
INV0013113,V00283,2025-07-06 07:53:42.838248,92780,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000444519,CASE13117
INV0013111,V00286,2026-04-26 07:53:42.838248,98507,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000215266,CASE13118
INV0013109,V00291,2025-02-15 07:53:42.838248,104512,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000881886,CASE13119
INV0013108,V00294,2024-11-15 07:53:42.838248,133349,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000744986,CASE13120
INV0013105,V00249,2024-08-29 07:53:42.838248,103800,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000970813,CASE13121
INV0023727,V00042,2026-05-14 07:53:42.838248,137909,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000891937,CASE13122
INV0023725,V00290,2024-11-25 07:53:42.838248,108854,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000232915,CASE13123
INV0023723,V00166,2025-07-12 07:53:42.838248,127345,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000900177,CASE13124
INV0023722,V00226,2024-08-27 07:53:42.838248,136068,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000581894,CASE13125
INV0013148,V00277,2025-10-01 07:53:42.838248,68926,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000299028,CASE13126
INV0013147,V00034,2025-04-25 07:53:42.838248,89470,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000853240,CASE13127
INV0013142,V00314,2025-10-27 07:53:42.838248,140543,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000714953,CASE13128
INV0013141,V00177,2025-12-27 07:53:42.838248,125058,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000910075,CASE13129
INV0013139,V00184,2024-10-10 07:53:42.838248,98742,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000227324,CASE13130
INV0013138,V00261,2024-12-06 07:53:42.838248,56897,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000739717,CASE13131
INV0013137,V00128,2025-05-02 07:53:42.838248,131406,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000680238,CASE13132
INV0013168,V00200,2024-10-14 07:53:42.838248,124565,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000831380,CASE13133
INV0013166,V00132,2026-01-19 07:53:42.838248,132371,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000457256,CASE13134
INV0023720,V00289,2024-12-27 07:53:42.838248,147084,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000282710,CASE13135
INV0023718,V00261,2024-08-06 07:53:42.838248,125689,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000739717,CASE13136
INV0023715,V00125,2024-12-04 07:53:42.838248,142851,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000338533,CASE13137
INV0023714,V00318,2024-09-04 07:53:42.838248,143914,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000468727,CASE13138
INV0023713,V00034,2025-01-21 07:53:42.838248,132279,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000853240,CASE13139
INV0013135,V00131,2025-07-29 07:53:42.838248,77349,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000592198,CASE13140
INV0013134,V00064,2025-07-11 07:53:42.838248,71241,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000507746,CASE13141
INV0027027,V00037,2026-02-07 07:53:42.838248,49976,USD,0,1,0,0,0,1,55,Medium,"Invoice Splitting, Communication",1000916232,CASE13142
INV0027026,V00021,2026-04-26 07:53:42.838248,130709,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000745414,CASE13143
INV0002894,V00020,2026-02-07 07:53:42.838248,84713,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000540869,CASE13144
INV0002893,V00162,2025-10-18 07:53:42.838248,121721,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000553014,CASE13145
INV0002892,V00277,2026-01-19 07:53:42.838248,143979,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000299028,CASE13146
INV0002891,V00349,2025-11-16 07:53:42.838248,90539,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000175576,CASE13147
INV0002890,V00186,2026-05-09 07:53:42.838248,94860,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000677596,CASE13148
INV0002889,V00189,2025-09-01 07:53:42.838248,93048,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000622584,CASE13149
INV0002888,V00254,2026-04-28 07:53:42.838248,141215,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000986827,CASE13150
INV0002886,V00253,2024-09-09 07:53:42.838248,54561,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000890785,CASE13151
INV0002849,V00326,2025-10-26 07:53:42.838248,100837,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000456331,CASE13152
INV0002879,V00289,2026-04-10 07:53:42.838248,141495,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000282710,CASE13153
INV0013121,V00101,2024-07-09 07:53:42.838248,89771,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000392477,CASE13154
INV0013152,V00283,2024-08-29 07:53:42.838248,55939,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000444519,CASE13155
INV0013150,V00257,2025-09-15 07:53:42.838248,119149,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000576877,CASE13156
INV0013149,V00015,2026-05-04 07:53:42.838248,134904,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000796503,CASE13157
INV0013171,V00041,2025-05-30 07:53:42.838248,142495,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000239816,CASE13158
INV0013164,V00234,2026-04-14 07:53:42.838248,49782,USD,0,1,0,0,0,1,55,Medium,"Invoice Splitting, Communication",1000348728,CASE13159
INV0013163,V00149,2025-09-02 07:53:42.838248,145210,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000405407,CASE13160
INV0013162,V00108,2025-11-11 07:53:42.838248,118543,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000682789,CASE13161
INV0013161,V00261,2025-02-26 07:53:42.838248,70580,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000739717,CASE13162
INV0013156,V00225,2025-11-10 07:53:42.838248,145486,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000343467,CASE13163
INV0013154,V00148,2024-08-28 07:53:42.838248,136608,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000572387,CASE13164
INV0013153,V00118,2025-07-24 07:53:42.838248,143500,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000468900,CASE13165
INV0023712,V00080,2025-02-02 07:53:42.838248,98565,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000232352,CASE13166
INV0023711,V00158,2024-08-05 07:53:42.838248,136980,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000560485,CASE13167
INV0023710,V00301,2025-09-03 07:53:42.838248,58093,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000754644,CASE13168
INV0023709,V00076,2025-09-16 07:53:42.838248,114698,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000466960,CASE13169
INV0023708,V00168,2025-12-07 07:53:42.838248,129946,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000290305,CASE13170
INV0023707,V00078,2025-05-25 07:53:42.838248,126663,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000359295,CASE13171
INV0013124,V00319,2025-04-10 07:53:42.838248,59600,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000262246,CASE13172
INV0027028,V00243,2024-09-06 07:53:42.838248,145179,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000926918,CASE13173
INV0023690,V00067,2026-06-15 07:53:42.838248,63200,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000513160,CASE13174
INV0023689,V00028,2025-03-10 07:53:42.838248,60100,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000397571,CASE13175
INV0023704,V00089,2026-05-05 07:53:42.838248,135978,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000831059,CASE13176
INV0023703,V00122,2024-08-17 07:53:42.838248,127500,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000300845,CASE13177
INV0023702,V00236,2025-05-13 07:53:42.838248,140029,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000123005,CASE13178
INV0023701,V00267,2025-09-19 07:53:42.838248,104492,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000507524,CASE13179
INV0023700,V00323,2025-09-25 07:53:42.838248,148201,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000946432,CASE13180
INV0023699,V00259,2025-03-15 07:53:42.838248,86352,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000213609,CASE13181
INV0013183,V00034,2024-08-10 07:53:42.838248,110970,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000853240,CASE13182
INV0013181,V00145,2025-01-06 07:53:42.838248,74016,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000792509,CASE13183
INV0013179,V00269,2025-03-14 07:53:42.838248,56884,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000715870,CASE13184
INV0013178,V00348,2026-02-19 07:53:42.838248,117148,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000658453,CASE13185
INV0013176,V00313,2026-05-05 07:53:42.838248,148632,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000951201,CASE13186
INV0013175,V00194,2026-04-25 07:53:42.838248,111573,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000456385,CASE13187
INV0013174,V00083,2024-08-30 07:53:42.838248,124050,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000275939,CASE13188
INV0013172,V00125,2025-05-11 07:53:42.838248,115951,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000338533,CASE13189
INV0002867,V00334,2025-05-02 07:53:42.838248,144684,USD,0,0,0,0,1,1,55,Medium,"Communication, Approval Override",1000891083,CASE13190
